Date,AAPL,SBUX,MSFT,CSCO,QCOM,FB,AMZN,TSLA,AMD,ZNGA
02/18/2021,86.74698795180723,94.65020576131687,98.78048780487805,82.51121076233184,73.79032258064515,72.1774193548387,93.60000000000001,88.84462151394422,79.75206611570248,100.0
02/19/2021,86.74698795180723,89.7119341563786,95.52845528455285,74.88789237668162,75.4032258064516,56.04838709677419,82.0,88.44621513944223,81.40495867768595,100.0
02/22/2021,80.32128514056225,82.3045267489712,93.90243902439025,72.97297297297297,71.37096774193547,53.2258064516129,68.0,86.85258964143426,71.90082644628099,98.3695652173913
02/23/2021,79.91967871485944,81.06995884773663,93.4959349593496,73.87387387387388,70.96774193548387,62.096774193548384,71.60000000000001,86.05577689243027,69.00826446280992,96.19565217391303
02/24/2021,79.11646586345381,92.5925925925926,93.90243902439025,75.67567567567568,71.77419354838709,59.677419354838705,61.2,87.64940239043824,76.03305785123968,95.1086956521739
02/25/2021,72.28915662650603,90.12345679012346,90.65040650406503,73.42342342342343,70.16129032258064,47.983870967741936,43.6,84.4621513944223,60.99585062240664,94.05405405405406
02/26/2021,73.09236947791165,100.0,92.27642276422765,63.22869955156951,70.16129032258064,50.0,45.2,84.06374501992032,67.63485477178423,94.05405405405406
03/01/2021,81.92771084337349,99.1769547325103,93.90243902439025,78.02690582959642,70.96774193548387,60.48387096774193,58.0,86.45418326693226,74.3801652892562,97.2972972972973
03/02/2021,78.3132530120482,99.58847736625515,92.6829268292683,72.76785714285715,69.87951807228916,50.806451612903224,44.800000000000004,84.06374501992032,65.70247933884298,95.13513513513514
03/03/2021,72.69076305220884,97.53086419753087,88.61788617886178,66.07142857142857,68.67469879518072,47.58064516129032,37.6,81.27490039840637,52.47933884297521,92.43243243243244
03/04/2021,68.67469879518072,93.00411522633745,87.80487804878048,57.589285714285715,64.65863453815261,49.19354838709677,34.800000000000004,77.29083665338645,46.69421487603306,89.78494623655914
03/05/2021,71.88755020080322,93.41563786008231,89.83739837398373,80.80357142857143,67.8714859437751,58.87096774193548,36.800000000000004,75.69721115537848,49.17355371900827,86.02150537634408
